CLASS,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
MALICIOUS,685.18909,CRzMX03N8CuWRAUgni,192.168.1.135,52448,162.144.93.36,445,tcp,0.194035,0,0,REJ,1,52,1,40
MALICIOUS,686.159776,CImhiU1XtZNA4EGryc,192.168.1.135,52495,199.7.159.51,445,tcp,0.187867,0,0,REJ,1,52,1,40
MALICIOUS,686.290723,CWA1mPeWcMaVUr0jc,192.168.1.135,52507,153.169.148.11,445,tcp,0.306674,0,0,REJ,1,52,1,40
MALICIOUS,681.8927,CSHgNd1dfjQED8Lw57,192.168.1.135,52244,97.120.64.137,445,tcp,0.211073,0,0,REJ,1,52,1,40
MALICIOUS,682.354154,CJKyk91z1LVEkYZgpk,192.168.1.135,52269,46.106.194.59,445,tcp,0.101149,0,0,REJ,1,52,1,40
MALICIOUS,682.383421,ChVXH51BDiis9GI1r2,192.168.1.135,52270,107.6.144.172,445,tcp,0.119555,0,0,REJ,1,52,1,40
MALICIOUS,687.47128,C7mt2K2IIUUotEEBT9,192.168.1.135,52567,210.214.213.17,445,tcp,0.197169,0,0,REJ,1,52,1,40
MALICIOUS,689.003726,CCrILG1DDgrUFKd8ed,192.168.1.135,52651,46.3.182.43,445,tcp,0.058007,0,0,REJ,1,52,1,40
MALICIOUS,684.626597,CCGFQI2b9LevXiwQG1,192.168.1.135,52388,83.211.186.69,445,tcp,0.064736,0,0,REJ,1,52,1,40
MALICIOUS,685.698278,Cb6vUgRZ1Qz4DUhB4,192.168.1.135,52432,97.79.234.173,445,tcp,0.15281,0,0,REJ,1,52,1,40
MALICIOUS,685.879007,CxvbuC2fjcLlHVctQk,192.168.1.135,52448,162.144.93.36,445,tcp,0.193647,0,0,REJ,1,52,1,40
MALICIOUS,690.986957,CBSi0s3CCRj6nUAcx5,192.168.1.135,52755,189.209.174.64,445,tcp,0.170536,0,0,REJ,1,52,1,40
MALICIOUS,686.850486,CNKTxT31G9SvJLyvW5,192.168.1.135,52495,199.7.159.51,445,tcp,0.187882,0,0,REJ,1,52,1,40
MALICIOUS,687.100903,Cf8mnp3FyUjHhpfsga,192.168.1.135,52507,153.169.148.11,445,tcp,0.315559,0,0,REJ,1,52,1,40
MALICIOUS,692.798882,CHacdIgKl7NCn0tBa,192.168.1.135,52856,79.141.242.1,445,tcp,0.008409,0,0,REJ,1,52,1,40
MALICIOUS,688.172148,CsXzLQ1pFdxNNLxmwf,192.168.1.135,52567,210.214.213.17,445,tcp,0.179879,0,0,REJ,1,52,1,40
MALICIOUS,689.564285,CLlgYq7SkLiAXZij5,192.168.1.135,52651,46.3.182.43,445,tcp,0.057951,0,0,REJ,1,52,1,40
MALICIOUS,691.656971,CNE7PYumpwIJmwyj,192.168.1.135,52755,189.209.174.64,445,tcp,0.169791,0,0,REJ,1,52,1,40
MALICIOUS,693.309476,CIUCc4J23CBViXJO1,192.168.1.135,52856,79.141.242.1,445,tcp,0.008537,0,0,REJ,1,52,1,40
MALICIOUS,697.8167,CP1UKT2maMRvy3T9Ib,192.168.1.135,53144,118.168.68.123,445,tcp,0.340691,0,0,REJ,1,52,1,40
MALICIOUS,698.278217,CFHlCX2yOJJYlptEOd,192.168.1.135,53168,112.75.184.235,445,tcp,0.06653,0,0,REJ,1,52,1,40
MALICIOUS,698.387393,CgRRxK1fKpx31MNXs,192.168.1.135,53175,184.74.116.21,445,tcp,0.116064,0,0,REJ,1,52,1,40
MALICIOUS,639.525414,CuipSk3eOPZzq27iL2,fe80::da58:d7ff:fe00:f72,135,fd2d:ab8c:225:0:c5bd:7dba:c09b:5a83,136,icmp,0.000976,24,24,OTH,1,72,1,72
MALICIOUS,699.280205,CPuRZVaDzMRoqTsli,192.168.1.135,53225,67.238.161.123,445,tcp,0.14013,0,0,REJ,1,52,1,40
MALICIOUS,698.837063,Ck4t7q2TZCdQqoFjPc,192.168.1.135,53168,112.75.184.235,445,tcp,0.066962,0,0,REJ,1,52,1,40
MALICIOUS,698.657453,Crs95a17NKcKwfeNFl,192.168.1.135,53144,118.168.68.123,445,tcp,0.325866,0,0,REJ,1,52,1,40
MALICIOUS,698.997399,C8PkmC1NlqNiFjweJ3,192.168.1.135,53175,184.74.116.21,445,tcp,0.115954,0,0,REJ,1,52,1,40
MALICIOUS,644.533398,CC0Enk2fj0BU45508f,fe80::da58:d7ff:fe00:f72,135,fe80::3415:2c17:d667:c2c1,136,icmp,0.000187,24,24,OTH,1,72,1,72
MALICIOUS,696.184528,CIcShO3RdEFUfMoXu,192.168.1.135,53047,152.247.251.182,445,tcp,3.468014,0,0,REJ,1,52,1,40
MALICIOUS,699.918836,CbUK0b17vtDHCrz4Eh,192.168.1.135,53225,67.238.161.123,445,tcp,0.140464,0,0,REJ,1,52,1,40
MALICIOUS,707.1405,CFS6Vm2xhWxy1zktgc,192.168.1.135,53684,104.224.14.9,445,tcp,0.134903,0,0,REJ,1,52,1,40
MALICIOUS,705.577677,CYoei31bYazjdWbws,192.168.1.135,53594,177.167.96.243,445,tcp,0.234532,0,0,REJ,1,52,1,40
MALICIOUS,696.806379,CRIWNS3Zc14Tk1HUxg,192.168.1.135,53085,206.178.169.170,445,tcp,10.663508,0,0,RSTO,8,332,1,44
MALICIOUS,707.770262,Cop9cj47BdjBpxDcke,192.168.1.135,53684,104.224.14.9,445,tcp,0.134863,0,0,REJ,1,52,1,40
MALICIOUS,696.915469,CJg1683QbT45D0fAlf,192.168.1.135,53091,206.178.169.1,445,tcp,12.607651,0,0,RSTO,8,332,1,44
MALICIOUS,697.040837,CJczYJ3MVHve3LbmP9,192.168.1.135,53097,206.178.169.1,445,tcp,12.611742,1,0,RSTO,8,337,1,44
MALICIOUS,720.308627,CLGPGq46T1YXaLQXhj,192.168.1.135,54515,35.166.183.249,445,tcp,0.192473,0,0,REJ,1,52,1,40
MALICIOUS,720.890475,CFN0bu1i4FC9ZE90Z2,192.168.1.135,54557,84.236.244.149,445,tcp,0.046726,0,0,REJ,1,52,1,40
MALICIOUS,721.470391,CIn8mI2x1HYchQrK05,192.168.1.135,54596,184.174.93.38,445,tcp,0.172933,0,0,REJ,1,52,1,40
MALICIOUS,721.319794,CyiMJs3lNkTgPJB9M3,192.168.1.135,54586,153.184.224.104,445,tcp,0.344569,0,0,REJ,1,52,1,40
MALICIOUS,723.403145,CMSnMRhmYXNLgf3Je,192.168.1.135,54729,209.216.151.29,445,tcp,0.148554,0,0,REJ,1,52,1,40
MALICIOUS,723.894513,C9BExh1TE52wbypYPj,192.168.1.135,54761,60.144.46.105,445,tcp,0.278263,0,0,REJ,1,52,1,40
MALICIOUS,723.974448,CXsR4d3ZQr5MV5lQ1a,192.168.1.135,54765,167.57.42.2,445,tcp,0.261679,0,0,REJ,1,52,1,40
MALICIOUS,724.976436,CznWFl2CEDLEMuSgX3,192.168.1.135,54834,219.252.15.210,445,tcp,0.265467,0,0,REJ,1,52,1,40
MALICIOUS,720.999126,CvKuCp3GwAPvt9lxic,192.168.1.135,54515,35.166.183.249,445,tcp,0.19249,0,0,REJ,1,52,1,40
MALICIOUS,721.439866,C5jXU53Kd5p5hEOjr7,192.168.1.135,54557,84.236.244.149,445,tcp,0.045504,0,0,REJ,1,52,1,40
MALICIOUS,725.977884,C3EXS54uvClb5bqC91,192.168.1.135,54903,45.121.1.247,445,tcp,0.246026,0,0,REJ,1,52,1,40
MALICIOUS,726.588099,CFUk434FAS1LO18Vf6,192.168.1.135,54946,23.251.238.212,445,tcp,0.151547,0,0,REJ,1,52,1,40
MALICIOUS,722.140667,CSXiPF2TRMAY0lXIc3,192.168.1.135,54596,184.174.93.38,445,tcp,0.172931,0,0,REJ,1,52,1,40
MALICIOUS,722.160924,CMjidflN4a2HbELh,192.168.1.135,54586,153.184.224.104,445,tcp,0.351861,0,0,REJ,1,52,1,40
MALICIOUS,727.609157,CyeMMNDwy5tcMDfrd,192.168.1.135,55021,103.31.58.172,445,tcp,0.297365,0,0,REJ,1,52,1,40
MALICIOUS,724.053616,CtLMEob2GygHeqxte,192.168.1.135,54729,209.216.151.29,445,tcp,0.149683,0,0,REJ,1,52,1,40
MALICIOUS,712.658221,Cqnc974YIydOM4Qbac,192.168.1.135,54026,206.178.169.1,445,tcp,11.645766,1,0,RSTO,8,337,1,44
MALICIOUS,724.674201,C5unZM1aax8DccOwlc,192.168.1.135,54761,60.144.46.105,445,tcp,0.278165,0,0,REJ,1,52,1,40
MALICIOUS,724.73443,CadgWv12Ebp3kcSMx1,192.168.1.135,54765,167.57.42.2,445,tcp,0.261757,0,0,REJ,1,52,1,40
MALICIOUS,725.745716,CMPAEo1WNvLbcKeNI4,192.168.1.135,54834,219.252.15.210,445,tcp,0.264846,0,0,REJ,1,52,1,40
MALICIOUS,726.717323,CMOn7j2CB31q1ZYZ81,192.168.1.135,54903,45.121.1.247,445,tcp,0.247077,0,0,REJ,1,52,1,40
MALICIOUS,727.238233,Cbdjbf3hRcOC9lSbd,192.168.1.135,54946,23.251.238.212,445,tcp,0.15129,0,0,REJ,1,52,1,40
MALICIOUS,731.907231,CO6hKa3cKjFsfK5h9g,192.168.1.135,55323,89.223.129.98,445,tcp,0.054088,0,0,REJ,1,52,1,40
MALICIOUS,732.4865,CJrmVE2CQKlyKtbAyd,192.168.1.135,55364,71.33.95.40,445,tcp,0.168239,0,0,REJ,1,52,1,40
MALICIOUS,728.409595,CrCXSE2l9gq9IWuUM,192.168.1.135,55021,103.31.58.172,445,tcp,0.297583,0,0,REJ,1,52,1,40
MALICIOUS,736.422495,Cf8ine1OFMjwKPcHr8,192.168.1.135,55653,112.200.63.219,445,tcp,0.291312,0,0,REJ,1,52,1,40
MALICIOUS,732.465371,CTXq7q1EIEb1A5yOEc,192.168.1.135,55323,89.223.129.98,445,tcp,0.052813,0,0,REJ,1,52,1,40
MALICIOUS,737.323612,CxCZz91f4FtVcAWvWi,192.168.1.135,55720,80.203.103.118,445,tcp,0.060043,0,0,REJ,1,52,1,40
MALICIOUS,733.156765,CglZEX2CUNLNYrDIs1,192.168.1.135,55364,71.33.95.40,445,tcp,0.166696,0,0,REJ,1,52,1,40
MALICIOUS,737.524163,CFMoN5f7hZ7eVE3o2,192.168.1.135,55734,177.173.216.106,445,tcp,0.296594,0,0,REJ,1,52,1,40
MALICIOUS,733.908834,C5jouu3pCTXymWbGfa,192.168.1.135,55468,177.150.126.171,445,tcp,0.909333,0,0,REJ,1,52,1,40
MALICIOUS,737.21252,CZuiku3jshbS0v915f,192.168.1.135,55653,112.200.63.219,445,tcp,0.291291,0,0,REJ,1,52,1,40
MALICIOUS,737.883965,C0Zvmy4yAtjXINoJfb,192.168.1.135,55720,80.203.103.118,445,tcp,0.060637,0,0,REJ,1,52,1,40
MALICIOUS,738.32431,CaxSNj2uJcIWQ5cXif,192.168.1.135,55734,177.173.216.106,445,tcp,0.306326,0,0,REJ,1,52,1,40
MALICIOUS,727.508903,CBEY62XC2nY6CPXJ4,192.168.1.135,55014,206.178.169.5,445,tcp,11.646517,0,0,RSTO,8,332,1,44
MALICIOUS,727.628023,CMlkiQ3CvD9gaWcel1,192.168.1.135,55023,206.178.169.5,445,tcp,11.647664,1,0,RSTO,8,337,1,44
MALICIOUS,744.603764,CR5lv31TqFYLud5uk1,192.168.1.135,56267,106.0.56.150,445,tcp,0.205442,0,0,REJ,1,52,1,40
MALICIOUS,746.858348,CxZjXC2dCoJ9klUq4l,192.168.1.135,56436,133.51.58.94,445,tcp,0.192299,0,0,REJ,1,52,1,40
MALICIOUS,748.389019,CB0T492vLqSc15OGqa,192.168.1.135,56557,156.254.194.125,445,tcp,0.176897,0,0,REJ,1,52,1,40
MALICIOUS,745.313925,Cfe19845CaQqlmEbDg,192.168.1.135,56267,106.0.56.150,445,tcp,0.204962,0,0,REJ,1,52,1,40
MALICIOUS,747.547672,CKVfj74DRakKvxQv9b,192.168.1.135,56436,133.51.58.94,445,tcp,0.192277,0,0,REJ,1,52,1,40
MALICIOUS,749.059478,Crmllg3KLKdz8A6MRd,192.168.1.135,56557,156.254.194.125,445,tcp,0.176862,0,0,REJ,1,52,1,40
MALICIOUS,749.701495,CpVb1RiVT5O5fxvpf,192.168.1.135,56664,145.226.243.101,445,tcp,0.040545,0,0,RSTOS0,2,92,1,40
MALICIOUS,754.107763,CyqGwG4zqdQvWpjdyd,192.168.1.135,57024,157.151.207.243,445,tcp,0.16966,0,0,REJ,1,52,1,40
MALICIOUS,756.312139,CYoQhx4faYJLMFy1j1,192.168.1.135,57203,104.203.169.46,445,tcp,0.161022,0,0,REJ,1,52,1,40
MALICIOUS,742.2815,CxgPcb3nKRV1oPgZ4,192.168.1.135,56087,206.178.169.5,445,tcp,10.694089,1,0,RSTO,8,337,1,44
MALICIOUS,754.777675,CWNB3Ku6VRn2tAey1,192.168.1.135,57024,157.151.207.243,445,tcp,0.169704,0,0,REJ,1,52,1,40
MALICIOUS,756.971427,CPwgXOXS5m5cipVg1,192.168.1.135,57203,104.203.169.46,445,tcp,0.161543,0,0,REJ,1,52,1,40
MALICIOUS,762.680933,CVgEZT2PmNmA1PBfki,192.168.1.135,57725,121.66.26.65,445,tcp,0.323941,0,0,REJ,1,52,1,40
MALICIOUS,763.781496,CCF8wr4VddWppAK2A6,192.168.1.135,57821,116.99.194.109,445,tcp,0.32101,0,0,REJ,1,52,1,40
MALICIOUS,764.10237,CBNmYE28mxBS3A7RU9,192.168.1.135,57847,64.157.2.63,445,tcp,0.190366,0,0,REJ,1,52,1,40
MALICIOUS,764.492386,ComROw4zZeBHPak16,192.168.1.135,57881,1.225.186.53,445,tcp,0.268842,0,0,REJ,1,52,1,40
MALICIOUS,765.583999,Cny4Y628BwwJRef7h,192.168.1.135,57974,191.197.111.47,445,tcp,0.363263,0,0,REJ,1,52,1,40
MALICIOUS,763.50004,C4rJlm4TtwGRVeOeZ6,192.168.1.135,57725,121.66.26.65,445,tcp,0.320756,0,0,REJ,1,52,1,40
MALICIOUS,753.025526,CTrJKG1DaUvLG07SOi,192.168.1.135,56932,206.178.169.6,445,tcp,11.636555,0,0,RSTO,8,332,1,44
MALICIOUS,753.140478,C37gvg3cdbzFQ1nKb1,192.168.1.135,56940,206.178.169.6,445,tcp,11.651668,1,0,RSTO,8,337,1,44
MALICIOUS,764.601574,Cp4thh2gTSQumMBsKh,192.168.1.135,57821,116.99.194.109,445,tcp,0.32035,0,0,REJ,1,52,1,40
MALICIOUS,764.792292,CT06je3uUiCCdh88s3,192.168.1.135,57847,64.157.2.63,445,tcp,0.190309,0,0,REJ,1,52,1,40
MALICIOUS,765.263014,CB8ifd2arfTX0PABy7,192.168.1.135,57881,1.225.186.53,445,tcp,0.26759,0,0,REJ,1,52,1,40
MALICIOUS,753.416266,COKj9S3WirCXVgDNgi,192.168.1.135,56959,136.227.151.78,445,tcp,12.607837,0,0,RSTO,8,332,1,44
MALICIOUS,753.68137,CJK67b9jBG9GGo9Bb,192.168.1.135,56986,136.227.151.1,445,tcp,12.613342,1,0,RSTO,8,337,1,44
MALICIOUS,766.454453,Cddb523iSe1LDMTrng,192.168.1.135,57974,191.197.111.47,445,tcp,0.312978,0,0,REJ,1,52,1,40
MALICIOUS,753.542678,CuYB0p3HEuc5s8FF7b,192.168.1.135,56975,136.227.151.1,445,tcp,13.592619,0,0,RSTO,8,332,1,44
MALICIOUS,775.127489,CuUAzB41BZcxwvdKKl,192.168.1.135,58816,170.178.172.35,445,tcp,0.165053,0,0,REJ,1,52,1,40
MALICIOUS,776.910547,C71Ce91Apf9sasi9b3,192.168.1.135,58978,189.195.162.53,445,tcp,0.190689,0,0,REJ,1,52,1,40
MALICIOUS,773.826229,C0ITxA4xwJ3clXUId8,192.168.1.135,58701,186.254.78.23,445,tcp,0.667791,0,0,REJ,1,52,1,40
MALICIOUS,775.787829,CTMb0c3AKpOnHfqvZj,192.168.1.135,58816,170.178.172.35,445,tcp,0.165402,0,0,REJ,1,52,1,40
MALICIOUS,780.62557,CPc9iZzxzWQehYH0g,192.168.1.135,59320,67.120.30.159,445,tcp,0.182781,0,0,REJ,1,52,1,40
MALICIOUS,781.536656,CFOzO539aB1phUpCUe,192.168.1.135,59408,189.166.95.118,445,tcp,0.213068,0,0,REJ,1,52,1,40
MALICIOUS,777.600744,CIjKeX1CTkzL9CPob8,192.168.1.135,58978,189.195.162.53,445,tcp,0.195146,0,0,REJ,1,52,1,40
MALICIOUS,767.797885,CPf7O32vLJuE63jTVh,192.168.1.135,58166,206.178.169.6,445,tcp,11.6356,1,0,RSTO,8,337,1,44
MALICIOUS,783.940177,CM5YNWfEmrUHUpwHf,192.168.1.135,59634,190.99.232.48,445,tcp,0.219011,0,0,REJ,1,52,1,40
MALICIOUS,769.299454,ChASwr3Wkeo0UYGWw5,192.168.1.135,58298,136.227.151.1,445,tcp,11.646075,1,0,RSTO,8,337,1,44
MALICIOUS,785.643832,CMjpE93SzWWV2yquW,192.168.1.135,59795,91.207.245.168,445,tcp,0.063099,0,0,REJ,1,52,1,40
MALICIOUS,781.315632,C6P3lR7JgaiTUxa9h,192.168.1.135,59320,67.120.30.159,445,tcp,0.176224,0,0,REJ,1,52,1,40
MALICIOUS,786.133976,CAaP771RIhUh8LuL8j,192.168.1.135,59839,77.48.79.37,445,tcp,0.008085,0,0,REJ,1,52,1,40
MALICIOUS,782.247304,CrGnRD4C6TvFBw9DT7,192.168.1.135,59408,189.166.95.118,445,tcp,0.209956,0,0,REJ,1,52,1,40
MALICIOUS,787.135179,CibDStX1tDM9tSts6,192.168.1.135,59934,216.128.18.23,445,tcp,0.127894,0,0,REJ,1,52,1,40
MALICIOUS,784.660814,C4r57p3t9BP6JfODZ8,192.168.1.135,59634,190.99.232.48,445,tcp,0.218614,0,0,REJ,1,52,1,40
MALICIOUS,786.213038,C7m1yd2xvwsmQn06ki,192.168.1.135,59795,91.207.245.168,445,tcp,0.062936,0,0,REJ,1,52,1,40
MALICIOUS,790.660621,CzqDll1V1glvRyNHga,192.168.1.135,60279,42.82.99.147,445,tcp,0.278668,0,0,REJ,1,52,1,40
MALICIOUS,786.643839,Cp0cEP3N4RR72hJK2h,192.168.1.135,59839,77.48.79.37,445,tcp,0.0069,0,0,REJ,1,52,1,40
MALICIOUS,792.142229,CPITPA4B5UPXvwiAUj,192.168.1.135,60419,130.158.174.186,445,tcp,0.192345,0,0,REJ,1,52,1,40
MALICIOUS,787.765246,CyVwj84V8OEUAtY8sa,192.168.1.135,59934,216.128.18.23,445,tcp,0.127891,0,0,REJ,1,52,1,40
MALICIOUS,792.833189,CAVZcm3nXgbULqcnel,192.168.1.135,60487,203.201.166.194,445,tcp,0.37238,0,0,REJ,1,52,1,40
MALICIOUS,788.717498,Crv2iz3G6xlqsN5Rf8,192.168.1.135,60085,165.144.196.145,445,tcp,2.324133,0,0,REJ,1,52,1,40
MALICIOUS,780.660194,CoCZmT2QLdUtcTXhtc,192.168.1.135,59328,206.178.169.8,445,tcp,10.670153,1,0,RSTO,8,337,1,44
MALICIOUS,795.858483,CLmybFpsrK2CDpwmk,192.168.1.135,60785,149.77.25.179,445,tcp,0.08775,0,0,REJ,1,52,1,40
MALICIOUS,795.967972,C0VADw2KPTk0pY5cO2,192.168.1.135,60803,107.183.39.93,445,tcp,0.118262,0,0,REJ,1,52,1,40
MALICIOUS,791.44049,CS2qjf8UB4uE1EFxf,192.168.1.135,60279,42.82.99.147,445,tcp,0.268899,0,0,REJ,1,52,1,40
MALICIOUS,796.738882,C3uV6d4WDcQ1Vi1lC9,192.168.1.135,60876,177.61.78.130,445,tcp,0.274342,0,0,REJ,1,52,1,40
MALICIOUS,780.535042,CzwQ66yWQClsQbiEb,192.168.1.135,59310,206.178.169.8,445,tcp,12.60759,0,0,RSTO,8,332,1,44
MALICIOUS,792.332864,Cnmdj03znzCkwvLfh2,192.168.1.135,60439,177.111.146.126,445,tcp,0.972433,0,0,REJ,1,52,1,40
MALICIOUS,781.129553,Cj86kq0WX3OD8PST,192.168.1.135,59369,136.227.151.2,445,tcp,12.614485,1,0,RSTO,8,337,1,44
MALICIOUS,793.7037,CaQYiD4bs5VQJgjiId,192.168.1.135,60487,203.201.166.194,445,tcp,0.370234,0,0,REJ,1,52,1,40
MALICIOUS,798.751732,Cm4tCE2nHuHZkioxK7,192.168.1.135,61078,201.176.10.181,445,tcp,0.310376,0,0,REJ,1,52,1,40
MALICIOUS,780.995821,CO2Xca3XNPmydTeCT4,192.168.1.135,59354,136.227.151.2,445,tcp,13.579563,0,0,RSTO,8,332,1,44
MALICIOUS,796.437487,CA4bfq3tMesEuw5O9j,192.168.1.135,60785,149.77.25.179,445,tcp,0.087738,0,0,REJ,1,52,1,40
MALICIOUS,801.065695,CK1mzy2pMICQwLPc1l,192.168.1.135,61314,87.138.14.9,445,tcp,0.02235,0,0,REJ,1,52,1,40
MALICIOUS,796.668093,CktApC4vphL7orOv46,192.168.1.135,60803,107.183.39.93,445,tcp,0.118051,0,0,REJ,1,52,1,40
MALICIOUS,797.509339,CpcSht3y9LpBnCH2nb,192.168.1.135,60876,177.61.78.130,445,tcp,0.284335,0,0,REJ,1,52,1,40
MALICIOUS,799.562611,CHqGl52PLlNB4cQVjd,192.168.1.135,61078,201.176.10.181,445,tcp,0.307256,0,0,REJ,1,52,1,40
MALICIOUS,805.352212,Ce9oBC3aDv1U2l9Hrb,192.168.1.135,61753,177.164.223.233,445,tcp,0.329405,0,0,REJ,1,52,1,40
MALICIOUS,801.595166,C0AXvf3z0nPrNFmXae,192.168.1.135,61314,87.138.14.9,445,tcp,0.022429,0,0,REJ,1,52,1,40
MALICIOUS,799.132857,CgHacs4eTh2dEr4P0k,192.168.1.135,61116,179.120.8.152,445,tcp,3.385166,0,0,REJ,1,52,1,40
MALICIOUS,809.750493,CZXmF31iL0FVPi9V87,192.168.1.135,62222,217.165.165.1,445,tcp,0.147688,0,0,REJ,1,52,1,40
MALICIOUS,794.336303,CD3wIR3XcAF5pecWSe,192.168.1.135,60636,206.178.169.8,445,tcp,11.635222,1,0,RSTO,8,337,1,44
MALICIOUS,806.181672,CpGvNVP2d0Aj0knce,192.168.1.135,61753,177.164.223.233,445,tcp,0.288928,0,0,REJ,1,52,1,40
MALICIOUS,806.35311,C0wgOStdnkM064Df2,192.168.1.135,61858,179.74.87.206,445,tcp,0.213109,0,0,REJ,1,52,1,40
MALICIOUS,796.748632,CPDC344yH0w5A2ycY8,192.168.1.135,60877,136.227.151.2,445,tcp,11.646052,1,0,RSTO,8,337,1,44
MALICIOUS,809.597614,C2mgSk37J1faya2lWi,192.168.1.135,62207,217.165.165.20,445,tcp,0.307605,0,0,SF,4,172,3,132
MALICIOUS,810.397977,CDOblD11ZEYssKGes,192.168.1.135,62222,217.165.165.1,445,tcp,0.132085,0,0,REJ,1,52,1,40
MALICIOUS,810.798154,Cn1zdMg80Yb6qemRg,192.168.1.135,62339,217.165.165.2,445,tcp,0.289611,0,0,SF,4,172,3,132
MALICIOUS,810.941741,CcAjTWp18DU19rClg,192.168.1.135,62351,217.165.165.2,445,tcp,0.807018,364,263,SF,8,696,7,555
MALICIOUS,816.367978,CXpuL64Hjn1UvI8L1k,192.168.1.135,62930,217.165.165.4,445,tcp,0.141741,0,0,REJ,1,52,1,40
MALICIOUS,816.878222,CB046T1FLGiQiZfixc,192.168.1.135,62986,37.150.107.101,445,tcp,0.114423,0,0,REJ,1,52,1,40
MALICIOUS,817.418815,CYY6f82Vwq3mjbqaQc,192.168.1.135,63050,217.165.165.5,445,tcp,0.143856,0,0,REJ,1,52,1,40
MALICIOUS,818.470357,CgIhWU2HlMM2QYiUr8,192.168.1.135,63160,217.165.165.6,445,tcp,0.142742,0,0,REJ,1,52,1,40
MALICIOUS,819.562494,CBBb3r3CeGXFByk2Xc,192.168.1.135,63280,80.154.10.84,445,tcp,0.027531,0,0,REJ,1,52,1,40
MALICIOUS,814.615357,C2JzL01PRd6Tjg9gx3,192.168.1.135,62746,217.165.165.2,445,tcp,0.783773,455,302,SF,8,787,7,594
MALICIOUS,819.792994,CYWcleCJxXQAX01Hj,192.168.1.135,63308,60.119.183.246,445,tcp,0.276228,0,0,REJ,1,52,1,40
MALICIOUS,817.007197,CWJdGn1lbEtO1LYCj7,192.168.1.135,62930,217.165.165.4,445,tcp,0.140801,0,0,REJ,1,52,1,40
MALICIOUS,821.303971,Cdi07k3uDUwJf53Bd8,192.168.1.135,63476,112.116.227.193,445,tcp,0.388477,0,0,REJ,1,52,1,40
MALICIOUS,821.624861,C8TmYj1wJKoB7Eegef,192.168.1.135,63509,217.165.165.9,445,tcp,0.140219,0,0,REJ,1,52,1,40
MALICIOUS,821.765458,CzyKRA2VPf1sA4c9k1,192.168.1.135,63524,185.81.59.76,445,tcp,0.032346,0,0,REJ,1,52,1,40
MALICIOUS,817.487726,CQnsSgeyGeFXXT6qc,192.168.1.135,62986,37.150.107.101,445,tcp,0.111833,0,0,REJ,1,52,1,40
MALICIOUS,818.058573,Cz8oGI3hUs3mfx1L7,192.168.1.135,63050,217.165.165.5,445,tcp,0.143382,0,0,REJ,1,52,1,40
MALICIOUS,822.676058,C7uvfj3i3OTZB2rpjf,192.168.1.135,63628,217.165.165.10,445,tcp,0.145147,0,0,REJ,1,52,1,40
MALICIOUS,809.297821,CxtpEX3KVuYT0uFLtj,192.168.1.135,62178,206.178.169.12,445,tcp,9.702218,1,0,RSTO,8,337,1,44
MALICIOUS,819.110031,C0o4Uo3Idw0N0TAYg,192.168.1.135,63160,217.165.165.6,445,tcp,0.141492,0,0,REJ,1,52,1,40
MALICIOUS,820.091823,CYYr5rArS9T81EP4h,192.168.1.135,63280,80.154.10.84,445,tcp,0.026715,0,0,REJ,1,52,1,40
MALICIOUS,699.799958,CYw0X4Xt249nUBQk2,192.168.1.135,53255,172.197.144.122,445,tcp,120.752753,0,0,RSTO,4,172,2,92
MALICIOUS,825.080052,CLSvLI1ch50UKTqbzj,192.168.1.135,63899,67.40.213.254,445,tcp,0.189458,0,0,REJ,1,52,1,40
MALICIOUS,820.572083,CsoTxz1tIcPmZaFfu4,192.168.1.135,63308,60.119.183.246,445,tcp,0.275822,0,0,REJ,1,52,1,40
MALICIOUS,700.174774,CmrVPa1e9yFQP1Ydrh,192.168.1.135,53278,172.197.144.1,445,tcp,120.748443,0,0,RSTO,4,172,2,92
MALICIOUS,808.445563,CtQveQ3098ZSl4Jjq1,192.168.1.135,62079,136.227.151.3,445,tcp,12.61798,0,0,RSTO,8,332,1,44
MALICIOUS,808.572039,Co8KypiWqiT6ixWrh,192.168.1.135,62093,136.227.151.3,445,tcp,12.61093,1,0,RSTO,8,337,1,44
MALICIOUS,809.1764,CXkgj8KLD8nkdMdyg,192.168.1.135,62157,206.178.169.12,445,tcp,12.617475,0,0,RSTO,8,332,1,44
MALICIOUS,822.005842,CqlY634NAKbzfS4Zvl,192.168.1.135,63559,206.178.169.12,445,tcp,2.992842,0,0,S0,2,104,0,0
MALICIOUS,826.792152,Chmyof4aMMJJH8rlQ5,192.168.1.135,64091,178.180.36.12,445,tcp,0.038597,0,0,REJ,1,52,1,40
MALICIOUS,822.30519,CwAJyc1GAaYg77r961,192.168.1.135,63524,185.81.59.76,445,tcp,0.032551,0,0,REJ,1,52,1,40
MALICIOUS,822.264858,C98oBSSzUktm9T3rg,192.168.1.135,63509,217.165.165.9,445,tcp,0.139692,0,0,REJ,1,52,1,40
MALICIOUS,826.813079,CijvGT2xFjpMBcLN02,192.168.1.135,64101,129.72.85.55,445,tcp,0.139513,0,0,REJ,1,52,1,40
MALICIOUS,822.194377,Cm0FNL2jjHxTejHa67,192.168.1.135,63476,112.116.227.193,445,tcp,0.388859,0,0,REJ,1,52,1,40
